# Q (A^-1),  R, RQ^4 (A^-4)
1.0744e-01 3.3109e-05 4.4124e-09
1.0774e-01 3.2585e-05 4.3912e-09
1.0804e-01 3.2073e-05 4.3702e-09
1.0834e-01 3.1571e-05 4.3496e-09
1.0864e-01 3.1079e-05 4.3294e-09
1.0894e-01 3.0597e-05 4.3094e-09
1.0924e-01 3.0125e-05 4.2896e-09
1.0954e-01 2.9662e-05 4.2701e-09
1.0984e-01 2.9208e-05 4.2509e-09
1.1013e-01 2.8762e-05 4.2318e-09
1.1043e-01 2.8325e-05 4.2129e-09
1.1073e-01 2.7895e-05 4.1941e-09
1.1103e-01 2.7473e-05 4.1755e-09
1.1133e-01 2.7059e-05 4.1570e-09
1.1163e-01 2.6652e-05 4.1385e-09
1.1193e-01 2.6251e-05 4.1202e-09
1.1223e-01 2.5857e-05 4.1019e-09
1.1253e-01 2.5469e-05 4.0836e-09
1.1283e-01 2.5088e-05 4.0654e-09
1.1313e-01 2.4713e-05 4.0472e-09
1.1342e-01 2.4343e-05 4.0289e-09
1.1372e-01 2.3979e-05 4.0107e-09
1.1402e-01 2.3620e-05 3.9924e-09
1.1432e-01 2.3267e-05 3.9741e-09
1.1462e-01 2.2919e-05 3.9557e-09
1.1492e-01 2.2575e-05 3.9373e-09
1.1522e-01 2.2237e-05 3.9188e-09
1.1552e-01 2.1903e-05 3.9003e-09
1.1582e-01 2.1574e-05 3.8816e-09
1.1611e-01 2.1250e-05 3.8629e-09
1.1641e-01 2.0930e-05 3.8441e-09
1.1671e-01 2.0615e-05 3.8252e-09
1.1701e-01 2.0304e-05 3.8063e-09
1.1731e-01 1.9997e-05 3.7872e-09
1.1761e-01 1.9694e-05 3.7681e-09
1.1791e-01 1.9396e-05 3.7488e-09
1.1821e-01 1.9101e-05 3.7295e-09
1.1851e-01 1.8811e-05 3.7101e-09
1.1881e-01 1.8525e-05 3.6907e-09
1.1911e-01 1.8242e-05 3.6711e-09
1.1940e-01 1.7964e-05 3.6515e-09
1.1970e-01 1.7689e-05 3.6319e-09
1.2000e-01 1.7419e-05 3.6122e-09
1.2030e-01 1.7152e-05 3.5924e-09
1.2060e-01 1.6889e-05 3.5726e-09
1.2090e-01 1.6629e-05 3.5528e-09
1.2120e-01 1.6374e-05 3.5329e-09
1.2150e-01 1.6122e-05 3.5130e-09
1.2180e-01 1.5874e-05 3.4931e-09
1.2210e-01 1.5629e-05 3.4732e-09
1.2239e-01 1.5388e-05 3.4533e-09
1.2269e-01 1.5151e-05 3.4334e-09
1.2299e-01 1.4917e-05 3.4135e-09
1.2329e-01 1.4687e-05 3.3936e-09
1.2359e-01 1.4461e-05 3.3738e-09
1.2389e-01 1.4237e-05 3.3540e-09
1.2419e-01 1.4018e-05 3.3342e-09
1.2449e-01 1.3801e-05 3.3145e-09
1.2479e-01 1.3589e-05 3.2949e-09
1.2509e-01 1.3379e-05 3.2753e-09
1.2538e-01 1.3173e-05 3.2558e-09
1.2568e-01 1.2970e-05 3.2363e-09
1.2598e-01 1.2771e-05 3.2169e-09
1.2628e-01 1.2574e-05 3.1976e-09
1.2658e-01 1.2381e-05 3.1784e-09
