# z (A),  sld (10^-6 A^-2)
1.1156e+03 9.3790e-06
1.1171e+03 9.3646e-06
1.1187e+03 9.3498e-06
1.1202e+03 9.3348e-06
1.1218e+03 9.3193e-06
1.1233e+03 9.3036e-06
1.1249e+03 9.2874e-06
1.1264e+03 9.2710e-06
1.1280e+03 9.2542e-06
1.1295e+03 9.2371e-06
1.1311e+03 9.2196e-06
1.1326e+03 9.2017e-06
1.1342e+03 9.1836e-06
1.1357e+03 9.1651e-06
1.1372e+03 9.1462e-06
1.1388e+03 9.1270e-06
1.1403e+03 9.1075e-06
1.1419e+03 9.0876e-06
1.1434e+03 9.0675e-06
1.1450e+03 9.0470e-06
1.1465e+03 9.0261e-06
1.1481e+03 9.0050e-06
1.1496e+03 8.9835e-06
1.1512e+03 8.9618e-06
1.1527e+03 8.9397e-06
1.1543e+03 8.9173e-06
1.1558e+03 8.8947e-06
1.1574e+03 8.8717e-06
1.1589e+03 8.8485e-06
1.1605e+03 8.8250e-06
1.1620e+03 8.8012e-06
1.1635e+03 8.7772e-06
1.1651e+03 8.7529e-06
1.1666e+03 8.7283e-06
1.1682e+03 8.7036e-06
1.1697e+03 8.6786e-06
1.1713e+03 8.6533e-06
1.1728e+03 8.6279e-06
1.1744e+03 8.6023e-06
1.1759e+03 8.5764e-06
1.1775e+03 8.5504e-06
1.1790e+03 8.5242e-06
1.1806e+03 8.4979e-06
1.1821e+03 8.4714e-06
1.1837e+03 8.4447e-06
1.1852e+03 8.4180e-06
1.1867e+03 8.3911e-06
1.1883e+03 8.3641e-06
1.1898e+03 8.3369e-06
1.1914e+03 8.3098e-06
1.1929e+03 8.2825e-06
1.1945e+03 8.2551e-06
1.1960e+03 8.2277e-06
1.1976e+03 8.2003e-06
1.1991e+03 8.1728e-06
1.2007e+03 8.1453e-06
1.2022e+03 8.1178e-06
1.2038e+03 8.0904e-06
1.2053e+03 8.0629e-06
1.2069e+03 8.0354e-06
1.2084e+03 8.0080e-06
1.2099e+03 7.9807e-06
1.2115e+03 7.9534e-06
1.2130e+03 7.9261e-06
1.2146e+03 7.8990e-06
1.2161e+03 7.8719e-06
1.2177e+03 7.8450e-06
1.2192e+03 7.8182e-06
1.2208e+03 7.7915e-06
1.2223e+03 7.7649e-06
1.2239e+03 7.7385e-06
1.2254e+03 7.7123e-06
1.2270e+03 7.6862e-06
1.2285e+03 7.6603e-06
1.2301e+03 7.6346e-06
1.2316e+03 7.6091e-06
1.2332e+03 7.5838e-06
1.2347e+03 7.5587e-06
1.2362e+03 7.5339e-06
1.2378e+03 7.5093e-06
1.2393e+03 7.4849e-06
1.2409e+03 7.4608e-06
1.2424e+03 7.4369e-06
1.2440e+03 7.4133e-06
1.2455e+03 7.3900e-06
1.2471e+03 7.3669e-06
1.2486e+03 7.3442e-06
1.2502e+03 7.3217e-06
1.2517e+03 7.2995e-06
1.2533e+03 7.2777e-06
1.2548e+03 7.2561e-06
1.2564e+03 7.2348e-06
